Objects
200
,,Global Angle firefly_blue:firefly_blue,,,,,,Global Angle testBalls:testBalls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
303,0,,,,,,,-0.0566432,-0.000385662,-3.0194,-872.662,-684.355,50.385
304,0,,,,,,,-0.0571662,0.000136788,-3.01986,-872.598,-684.58,50.6656
305,0,,,,,,,-0.0543099,-0.00260509,-3.02027,-872.572,-684.746,50.8405
306,0,,,,,,,-0.0384127,-0.0214268,-3.01923,-872.628,-684.625,50.6945
307,0,,,,,,,-0.040573,-0.0202586,-3.01773,-872.613,-684.589,50.5942
308,0,,,,,,,-0.0435858,-0.0153564,-3.01891,-872.656,-684.313,50.4704
309,0,,,,,,,-0.0413185,-0.0168127,-3.01871,-872.696,-684.296,50.4338
310,0,,,,,,,-0.0395817,-0.0170762,-3.01935,-872.69,-684.438,50.5984
311,0,,,,,,,-0.0366436,-0.0199115,-3.01983,-872.703,-684.545,50.7283
312,0,,,,,,,-0.0350384,-0.0209489,-3.02035,-872.697,-684.589,50.7483
313,0,,,,,,,-0.0400263,-0.018615,-3.01939,-872.726,-684.562,50.6903
314,0,,,,,,,-0.042291,-0.018083,-3.01875,-872.704,-684.453,50.5173
315,0,,,,,,,-0.0455059,-0.0134723,-3.01875,-872.693,-684.395,50.4122
316,0,,,,,,,-0.0446439,-0.0144734,-3.01873,-872.724,-684.45,50.4747
317,0,,,,,,,-0.0401028,-0.018607,-3.01775,-872.667,-684.578,50.5268
318,0,,,,,,,-0.0434285,-0.0149059,-3.02019,-872.698,-684.511,50.6297
319,0,,,,,,,-0.039644,-0.0187679,-3.02004,-872.673,-684.504,50.6521
320,0,,,,,,,-0.0399936,-0.0198754,-3.01967,-872.688,-684.463,50.6216
321,0,,,,,,,-0.0451268,-0.0153011,-3.01924,-872.688,-684.372,50.5763
322,0,,,,,,,-0.0498729,-0.010021,-3.01959,-872.692,-684.339,50.512
323,0,,,,,,,-0.0406001,-0.0180004,-3.0194,-872.725,-684.357,50.4503
324,0,,,,,,,-0.0384688,-0.0211532,-3.01959,-872.699,-684.532,50.5582
325,0,,,,,,,-0.0369966,-0.0229617,-3.01934,-872.681,-684.643,50.676
326,0,,,,,,,-0.0394281,-0.0193854,-3.02009,-872.69,-684.584,50.6753
327,0,,,,,,,-0.0393988,-0.0209811,-3.01914,-872.723,-684.462,50.4807
328,0,,,,,,,-0.0521355,-0.0320071,0.129355,-871.161,-684.425,51.1282
329,0,,,,,,,-0.0516709,-0.0332361,0.127415,-871.135,-684.449,51.1326
330,0,,,,,,,-0.0504343,-0.0323549,0.128185,-871.069,-684.627,51.2301
331,0,,,,,,,-0.0527823,-0.0367461,0.124449,-871.023,-684.992,51.4589
332,0,,,,,,,-0.0496846,-0.0337531,0.124175,-870.986,-685.012,51.5421
333,0,,,,,,,-0.0496594,-0.0340625,0.123859,-871.057,-684.924,51.4494
334,0,,,,,,,-0.0495472,-0.0346895,0.124849,-871.051,-684.879,51.3643
335,0,,,,,,,-0.0467157,-0.0321976,0.123386,-871.08,-684.868,51.4295
336,0,,,,,,,-0.0503161,-0.0348963,0.123925,-871.056,-685.076,51.5673
337,0,,,,,,,-0.0498605,-0.0347707,0.123842,-871.055,-685.144,51.7083
338,0,,,,,,,-0.0498085,-0.0346658,0.123559,-871.08,-685.157,51.6214
339,0,,,,,,,-0.046425,-0.0342804,0.123837,-871.102,-685.009,51.3529
340,0,,,,,,,-0.0439804,-0.0343869,0.125047,-871.064,-684.845,51.1109
341,0,,,,,,,-0.0446595,-0.0325697,0.12535,-871.077,-684.746,51.071
342,0,,,,,,,-0.0438267,-0.0328681,0.125454,-871.083,-684.74,51.0875
343,0,,,,,,,-0.0418772,-0.0328929,0.124909,-871.077,-684.848,51.1851
344,0,,,,,,,-0.0422787,-0.0338112,0.124905,-871.069,-685.016,51.4021
345,0,,,,,,,-0.0440989,-0.0321179,0.123472,-871.115,-685.093,51.6754
346,0,,,,,,,-0.0403007,-0.0319893,0.123844,-871.083,-684.999,51.5301
347,0,,,,,,,-0.0433121,-0.0320271,0.123307,-871.122,-684.802,51.3514
348,0,,,,,,,-0.039383,-0.0292398,0.123035,-871.133,-684.717,51.0479
349,0,,,,,,,0.00785526,-0.0512571,-3.00856,-872.661,-683.641,50.4732
350,0,,,,,,,0.0122133,-0.0539215,-3.01582,-872.465,-684.257,50.6766
351,0,,,,,,,0.0110147,-0.0529634,-3.01645,-872.413,-684.415,50.8595
352,0,,,,,,,0.0113744,-0.0527097,-3.01603,-872.368,-684.514,50.9012
353,0,,,,,,,0.0109755,-0.0537855,-3.01656,-872.39,-684.311,50.7552
354,0,,,,,,,0.00609097,-0.0478039,-3.01713,-872.418,-684.126,50.6613
355,0,,,,,,,0.000971032,-0.0434707,-3.01705,-872.429,-684.134,50.7635
356,0,,,,,,,-0.00178231,-0.0386411,-3.01604,-872.427,-684.299,51.0493
357,0,,,,,,,-0.0078946,-0.03417,-3.01726,-872.464,-684.529,51.1769
358,0,,,,,,,-0.019056,-0.0252671,-3.018,-872.497,-684.617,51.1505
359,0,,,,,,,-0.0279774,-0.0203631,-3.01826,-872.512,-684.589,50.9951
360,0,,,,,,,-0.038179,-0.010799,-3.01884,-872.517,-684.516,50.7576
361,0,,,,,,,-0.0472296,-0.00413627,-3.01898,-872.545,-684.443,50.6201
362,0,,,,,,,-0.0527388,-0.000821699,-3.01887,-872.557,-684.441,50.522
363,0,,,,,,,-0.0549856,-0.00118727,-3.01964,-872.547,-684.558,50.6838
364,0,,,,,,,-0.0545349,0.000154411,-3.0198,-872.552,-684.653,50.8404
365,0,,,,,,,-0.0545233,-0.0011356,-3.02134,-872.565,-684.71,50.933
366,0,,,,,,,-0.0346975,-0.0231202,-3.01947,-872.672,-684.511,50.6847
367,0,,,,,,,-0.0389998,-0.018084,-3.019,-872.683,-684.346,50.5086
368,0,,,,,,,-0.0437128,-0.0137231,-3.01883,-872.747,-684.185,50.3412
369,0,,,,,,,-0.0415321,-0.0165145,-3.01901,-872.747,-684.288,50.4155
370,0,,,,,,,-0.0396468,-0.020161,-3.01965,-872.72,-684.526,50.634
371,0,,,,,,,-0.0374075,-0.021211,-3.01941,-872.646,-684.651,50.6955
372,0,,,,,,,-0.0416943,-0.0158868,-3.01927,-872.68,-684.552,50.5124
373,0,,,,,,,-0.0482892,-0.0108572,-3.01839,-872.69,-684.342,50.2415
374,0,,,,,,,-0.051465,-0.0073272,-3.01775,-872.673,-684.208,50.1435
375,0,,,,,,,-0.0481862,-0.0103133,-3.0186,-872.63,-684.28,50.2672
376,0,,,,,,,-0.0396887,-0.0202312,-3.01939,-872.612,-684.439,50.5452
377,0,,,,,,,-0.0377671,-0.0208482,-3.02008,-872.629,-684.581,50.7397
378,0,,,,,,,-0.0349475,-0.0236944,-3.01978,-872.609,-684.549,50.664
379,0,,,,,,,-0.0373694,-0.0213706,-3.01763,-872.617,-684.554,50.4913
380,0,,,,,,,-0.0432484,-0.0149349,-3.01909,-872.723,-684.305,50.3899
381,0,,,,,,,-0.041898,-0.015304,-3.01927,-872.719,-684.323,50.4298
382,0,,,,,,,-0.0389599,-0.0195279,-3.01934,-872.69,-684.466,50.5845
383,0,,,,,,,-0.0389467,-0.0181987,-3.01975,-872.687,-684.638,50.6401
384,0,,,,,,,-0.0406391,-0.0172044,-3.01979,-872.643,-684.696,50.6343
385,0,,,,,,,-0.0447008,-0.013705,-3.01894,-872.656,-684.657,50.5959
386,0,,,,,,,-0.0496392,-0.00803238,-3.01798,-872.634,-684.565,50.5095
387,0,,,,,,,-0.0546653,-0.00279635,-3.01905,-872.655,-684.403,50.4485
388,0,,,,,,,-0.0444048,-0.0175492,-3.01862,-872.72,-684.3,50.399
389,0,,,,,,,-0.0398882,-0.0186955,-3.01917,-872.672,-684.475,50.5374
390,0,,,,,,,-0.037964,-0.0202398,-3.02012,-872.689,-684.637,50.7818
391,0,,,,,,,-0.0341337,-0.022818,-3.01978,-872.683,-684.709,50.8287
392,0,,,,,,,-0.0396853,-0.0199011,-3.01922,-872.711,-684.558,50.7544
393,0,,,,,,,-0.0421091,-0.0168229,-3.01877,-872.717,-684.409,50.5476
394,0,,,,,,,-0.0438513,-0.0154627,-3.01909,-872.731,-684.302,50.4267
395,0,,,,,,,-0.0442522,-0.0147676,-3.01905,-872.688,-684.41,50.505
396,0,,,,,,,-0.0441865,-0.015546,-3.01984,-872.686,-684.574,50.6162
397,0,,,,,,,-0.0422758,-0.0165462,-3.01933,-872.657,-684.559,50.6413
398,0,,,,,,,-0.0458006,-0.0119819,-3.0187,-872.637,-684.497,50.5102
399,0,,,,,,,-0.0446598,-0.0133602,-3.0187,-872.687,-684.293,50.3911
400,0,,,,,,,-0.0446777,-0.0192144,-3.01595,-872.671,-684.444,50.4441
401,0,,,,,,,-0.0434452,-0.0203238,-3.01621,-872.66,-684.614,50.6347
402,0,,,,,,,-0.0396069,-0.0244035,-3.0162,-872.674,-684.707,50.7569
403,0,,,,,,,-0.0377862,-0.0258141,-3.01604,-872.708,-684.787,50.7676
404,0,,,,,,,-0.0416555,-0.0226293,-3.01638,-872.692,-684.781,50.7954
405,0,,,,,,,-0.0440881,-0.0210477,-3.01473,-872.705,-684.75,50.6852
406,0,,,,,,,-0.046592,-0.0164867,-3.01614,-872.69,-684.65,50.4452
407,0,,,,,,,-0.0492817,-0.0131305,-3.01547,-872.67,-684.537,50.3117
408,0,,,,,,,-0.050356,-0.0116413,-3.01584,-872.634,-684.547,50.342
409,0,,,,,,,-0.0508859,-0.0113189,-3.01675,-872.585,-684.673,50.518
410,0,,,,,,,-0.0496004,-0.0118061,-3.01746,-872.58,-684.804,50.709
411,0,,,,,,,-0.0501431,-0.011927,-3.01792,-872.598,-684.797,50.8221
412,0,,,,,,,-0.0533622,-0.00904912,-3.01777,-872.616,-684.658,50.8082
413,0,,,,,,,-0.0584424,-0.00368035,-3.01852,-872.608,-684.58,50.7609
414,0,,,,,,,-0.0572972,-0.00393105,-3.01918,-872.637,-684.52,50.7669
415,0,,,,,,,-0.0396746,-0.025791,-3.01825,-872.695,-684.563,50.7964
416,0,,,,,,,-0.035657,-0.0216789,-3.01928,-872.671,-684.757,50.7667
417,0,,,,,,,-0.0370096,-0.0215011,-3.01936,-872.665,-684.685,50.701
418,0,,,,,,,-0.0549139,-0.0345957,0.129205,-871.068,-684.704,51.2037
419,0,,,,,,,-0.0509141,-0.0333365,0.127872,-871.141,-684.528,51.033
420,0,,,,,,,-0.0517,-0.0300448,0.128745,-871.088,-684.481,51.0447
421,0,,,,,,,-0.0515065,-0.0321594,0.127264,-871.117,-684.656,51.3601
422,0,,,,,,,-0.0535903,-0.0331416,0.12693,-871.086,-684.743,51.6904
423,0,,,,,,,-0.052637,-0.0303608,0.126752,-871.098,-684.835,51.8149
424,0,,,,,,,-0.0511923,-0.0333423,0.122095,-871.118,-684.903,51.8076
425,0,,,,,,,-0.0485001,-0.0320184,0.122619,-871.161,-684.748,51.4918
426,0,,,,,,,-0.0494771,-0.0342174,0.123251,-871.142,-684.672,51.2567
427,0,,,,,,,-0.048591,-0.0336033,0.123892,-871.14,-684.747,51.2598
428,0,,,,,,,-0.0470432,-0.0333156,0.124926,-871.129,-684.93,51.326
429,0,,,,,,,-0.0469273,-0.0332815,0.124458,-871.127,-685.027,51.4282
430,0,,,,,,,-0.0456788,-0.0340338,0.124679,-871.107,-685.073,51.3948
431,0,,,,,,,-0.0440205,-0.0331566,0.124942,-871.098,-684.916,51.2471
432,0,,,,,,,-0.0435059,-0.0318882,0.125302,-871.117,-684.773,51.1397
433,0,,,,,,,-0.0452705,-0.0324373,0.124968,-871.15,-684.664,51.1796
434,0,,,,,,,-0.0428447,-0.0323907,0.125656,-871.103,-684.848,51.2738
435,0,,,,,,,-0.0439388,-0.0321397,0.12404,-871.149,-684.922,51.4617
436,0,,,,,,,-0.042183,-0.0319774,0.124771,-871.136,-684.969,51.4184
437,0,,,,,,,-0.0384558,-0.0299479,0.125151,-871.122,-685.042,51.3115
438,0,,,,,,,-0.0400922,-0.0290232,0.124549,-871.133,-684.946,51.3315
439,0,,,,,,,-0.0366461,-0.0272863,0.124988,-871.08,-684.994,51.2368
440,0,,,,,,,-0.0361773,-0.0254676,0.12446,-871.111,-684.933,51.2972
441,0,,,,,,,-0.0363096,-0.024567,0.12425,-871.091,-685.024,51.3737
442,0,,,,,,,-0.0317999,-0.0241477,0.125021,-871.045,-685.184,51.3215
443,0,,,,,,,-0.0448672,-0.0336785,0.12553,-871.128,-684.989,51.3476
444,0,,,,,,,-0.0451347,-0.0328161,0.125207,-871.144,-684.906,51.3403
445,0,,,,,,,0.00361351,-0.0690845,-3.00496,-872.049,-683.158,51.4261
446,0,,,,,,,0.0101112,-0.0705114,-3.01111,-871.941,-683.564,51.5282
447,0,,,,,,,0.0076759,-0.0686446,-3.01236,-871.914,-683.582,51.5687
448,0,,,,,,,0.00735343,-0.0668994,-3.01089,-871.962,-683.659,51.6565
449,0,,,,,,,0.00614619,-0.0684626,-3.01274,-871.995,-683.682,51.7027
450,0,,,,,,,0.00550573,-0.0666441,-3.01312,-871.981,-683.733,51.5799
451,0,,,,,,,-0.000769099,-0.0611865,-3.01417,-872.106,-683.617,51.4163
452,0,,,,,,,-0.00582614,-0.0582949,-3.01491,-872.111,-683.572,51.3101
453,0,,,,,,,-0.0114682,-0.0507875,-3.01508,-872.166,-683.633,51.2154
454,0,,,,,,,-0.0176787,-0.04476,-3.01622,-872.17,-683.743,51.1642
455,0,,,,,,,-0.0256433,-0.038363,-3.01736,-872.295,-683.849,51.1148
456,0,,,,,,,-0.0311016,-0.0322682,-3.01749,-872.355,-683.897,50.9463
457,0,,,,,,,-0.0353146,-0.0276399,-3.01749,-872.419,-684.011,50.7949
458,0,,,,,,,-0.0412317,-0.0209673,-3.01823,-872.503,-684.028,50.7711
459,0,,,,,,,-0.0433928,-0.0178295,-3.01949,-872.593,-684.165,50.7818
460,0,,,,,,,-0.0464386,-0.0139468,-3.02008,-872.599,-684.418,50.8766
461,0,,,,,,,-0.0459588,-0.0123778,-3.01995,-872.595,-684.581,50.9027
462,0,,,,,,,-0.0510488,-0.00713355,-3.02142,-872.596,-684.571,50.8704
463,0,,,,,,,-0.0565024,-0.0017052,-3.02047,-872.596,-684.589,50.7533
464,0,,,,,,,-0.0581383,-0.00115291,-3.01992,-872.592,-684.449,50.5766
465,0,,,,,,,-0.0632227,0.00436125,-3.01937,-872.619,-684.396,50.4606
466,0,,,,,,,-0.0639229,0.00696456,-3.01983,-872.591,-684.463,50.4883
467,0,,,,,,,-0.0587067,0.00219653,-3.01975,-872.608,-684.552,50.6433
468,0,,,,,,,-0.0566795,0.000740398,-3.02039,-872.603,-684.657,50.8442
469,0,,,,,,,-0.0582986,0.000282093,-3.02113,-872.628,-684.677,50.9335
470,0,,,,,,,-0.0572115,-0.000312758,-3.02057,-872.639,-684.537,50.8231
471,0,,,,,,,-0.0604378,0.0027942,-3.01785,-872.594,-684.591,50.6632
472,0,,,,,,,-0.0635931,0.0055773,-3.02034,-872.626,-684.503,50.7266
473,0,,,,,,,-0.0617715,0.00194685,-3.02052,-872.61,-684.638,50.8914
474,0,,,,,,,-0.0394593,-0.0226182,-3.01938,-872.7,-684.616,50.7567
475,0,,,,,,,-0.0393461,-0.019133,-3.01982,-872.722,-684.61,50.6512
476,0,,,,,,,-0.0421932,-0.017693,-3.01948,-872.716,-684.467,50.5401
477,0,,,,,,,-0.0441505,-0.0160021,-3.01848,-872.706,-684.352,50.325
478,0,,,,,,,-0.0471368,-0.0129135,-3.01835,-872.678,-684.24,50.2867
479,0,,,,,,,-0.0419956,-0.0185566,-3.01893,-872.664,-684.296,50.3916
480,0,,,,,,,-0.0383474,-0.0207195,-3.01904,-872.642,-684.487,50.6198
481,0,,,,,,,-0.0338049,-0.0231302,-3.01988,-872.644,-684.621,50.7561
482,0,,,,,,,-0.0357922,-0.0245374,-3.01975,-872.693,-684.586,50.7996
483,0,,,,,,,-0.0363663,-0.0227892,-3.01949,-872.725,-684.494,50.62
484,0,,,,,,,-0.0389032,-0.0207782,-3.01881,-872.74,-684.401,50.4885
485,0,,,,,,,-0.0410801,-0.0152895,-3.0199,-872.704,-684.344,50.4006
486,0,,,,,,,-0.0433358,-0.0165774,-3.01895,-872.712,-684.483,50.4515
487,0,,,,,,,-0.0406489,-0.0170432,-3.0189,-872.67,-684.552,50.4523
488,0,,,,,,,-0.0429734,-0.0173574,-3.01851,-872.665,-684.606,50.5039
489,0,,,,,,,-0.0405492,-0.017544,-3.01891,-872.664,-684.497,50.4412
490,0,,,,,,,-0.042152,-0.0178592,-3.01895,-872.693,-684.399,50.4352
491,0,,,,,,,-0.0431922,-0.0159969,-3.0195,-872.698,-684.356,50.455
492,0,,,,,,,-0.0391782,-0.0189638,-3.01953,-872.706,-684.438,50.5664
493,0,,,,,,,-0.035532,-0.0225293,-3.02065,-872.723,-684.438,50.6468
494,0,,,,,,,-0.0374809,-0.0213009,-3.01985,-872.75,-684.525,50.7001
495,0,,,,,,,-0.0378786,-0.0207672,-3.01955,-872.743,-684.536,50.6826
496,0,,,,,,,-0.0404059,-0.0185684,-3.01917,-872.722,-684.54,50.5825
497,0,,,,,,,-0.0408513,-0.0173465,-3.01921,-872.717,-684.458,50.4263
498,0,,,,,,,-0.0438439,-0.0157704,-3.0193,-872.694,-684.435,50.4335
499,0,,,,,,,-0.0423599,-0.0170366,-3.01905,-872.689,-684.429,50.3727
500,0,,,,,,,-0.0421963,-0.0142777,-3.01999,-872.658,-684.423,50.4433
501,0,,,,,,,-0.0440376,-0.0149703,-3.01928,-872.653,-684.46,50.5563
502,0,,,,,,,-0.0427341,-0.0173111,-3.01962,-872.643,-684.556,50.6259
503,0,,,,,,,-0.0428372,-0.0143973,-3.02016,-872.632,-684.483,50.6108
504,0,,,,,,,-0.0454595,-0.014242,-3.01928,-872.668,-684.421,50.6075
505,0,,,,,,,-0.04897,-0.0104174,-3.01958,-872.698,-684.422,50.5852
506,0,,,,,,,-0.0525255,-0.00702028,-3.02023,-872.727,-684.528,50.7173
507,0,,,,,,,-0.0527773,-0.00406093,-3.02109,-872.653,-684.663,50.8518
508,0,,,,,,,-0.0508048,-0.00625647,-3.02063,-872.63,-684.762,50.9266
509,0,,,,,,,-0.0540903,-0.00431438,-3.02022,-872.643,-684.689,50.7857
510,0,,,,,,,-0.0620685,0.00437622,-3.0188,-872.654,-684.527,50.5507
511,0,,,,,,,-0.0652834,0.00595536,-3.01948,-872.661,-684.392,50.5419
512,0,,,,,,,-0.0611933,0.00304595,-3.01965,-872.604,-684.465,50.6327
513,0,,,,,,,-0.0573137,0.00053341,-3.02023,-872.613,-684.579,50.7884
514,0,,,,,,,-0.0542803,-0.0024381,-3.02047,-872.626,-684.615,50.9415
515,0,,,,,,,-0.0568421,-0.000144774,-3.02109,-872.603,-684.634,50.9678
516,0,,,,,,,-0.0610089,0.00350349,-3.0204,-872.621,-684.536,50.8358
517,0,,,,,,,-0.0601433,0.00453791,-3.02035,-872.612,-684.484,50.6361
518,0,,,,,,,-0.0409388,-0.017225,-3.01921,-872.694,-684.422,50.4549
519,0,,,,,,,-0.0374556,-0.0222455,-3.01922,-872.694,-684.526,50.5862
520,0,,,,,,,-0.0381587,-0.0202933,-3.01995,-872.664,-684.683,50.6524
521,0,,,,,,,-0.0411019,-0.0181717,-3.01958,-872.659,-684.645,50.6076
522,0,,,,,,,-0.0439939,-0.0161795,-3.01965,-872.704,-684.472,50.452
523,0,,,,,,,-0.0463661,-0.0124991,-3.01896,-872.669,-684.383,50.2886
524,0,,,,,,,-0.0463536,-0.0117349,-3.01872,-872.689,-684.277,50.1654
525,0,,,,,,,-0.0446263,-0.0141425,-3.01921,-872.699,-684.302,50.3662
526,0,,,,,,,-0.0410045,-0.0156379,-3.0194,-872.633,-684.585,50.5933
527,0,,,,,,,-0.0350039,-0.0241596,-3.02004,-872.688,-684.682,50.8899
528,0,,,,,,,-0.0382145,-0.0202974,-3.02077,-872.705,-684.608,50.8586
529,0,,,,,,,-0.040276,-0.019104,-3.01954,-872.747,-684.415,50.5619
530,0,,,,,,,-0.0440638,-0.0152206,-3.01893,-872.751,-684.264,50.3022
531,0,,,,,,,-0.0432611,-0.0172257,-3.01822,-872.702,-684.381,50.3355
532,0,,,,,,,-0.0410223,-0.017867,-3.01988,-872.704,-684.525,50.5624
533,0,,,,,,,-0.0393542,-0.0190093,-3.01996,-872.665,-684.668,50.7162
534,0,,,,,,,-0.039904,-0.0181556,-3.0192,-872.651,-684.666,50.6436
535,0,,,,,,,-0.0435553,-0.0155453,-3.01908,-872.687,-684.433,50.4082
536,0,,,,,,,-0.0409495,-0.0194886,-3.01861,-872.693,-684.332,50.3453
537,0,,,,,,,-0.0422201,-0.0175237,-3.01889,-872.636,-684.369,50.5321
538,0,,,,,,,-0.0390326,-0.0205555,-3.01993,-872.645,-684.521,50.7236
539,0,,,,,,,-0.0340785,-0.0244737,-3.01925,-872.622,-684.556,50.7449
540,0,,,,,,,-0.0381687,-0.0204707,-3.01902,-872.675,-684.562,50.6405
541,0,,,,,,,-0.0407322,-0.0172311,-3.01946,-872.697,-684.475,50.5549
542,0,,,,,,,-0.0399442,-0.0198761,-3.018,-872.716,-684.447,50.4948
543,0,,,,,,,-0.0421751,-0.0176796,-3.0183,-872.727,-684.447,50.4792
544,0,,,,,,,-0.0408646,-0.0174597,-3.01869,-872.698,-684.425,50.4445
545,0,,,,,,,-0.043315,-0.0170022,-3.01933,-872.717,-684.478,50.5006
546,0,,,,,,,-0.0435973,-0.0147837,-3.01947,-872.666,-684.542,50.5132
547,0,,,,,,,-0.0425919,-0.0166978,-3.01928,-872.636,-684.533,50.5441
548,0,,,,,,,-0.0436884,-0.0124408,-3.01945,-872.633,-684.423,50.5511
549,0,,,,,,,-0.0470146,-0.0115859,-3.01912,-872.657,-684.378,50.569
550,0,,,,,,,-0.0498162,-0.00899307,-3.02027,-872.691,-684.387,50.578
551,0,,,,,,,-0.0496032,-0.00816912,-3.01972,-872.659,-684.513,50.6673
552,0,,,,,,,-0.0509758,-0.00664098,-3.02023,-872.658,-684.625,50.8317
553,0,,,,,,,-0.0505892,-0.00724731,-3.02084,-872.625,-684.686,50.8991
554,0,,,,,,,-0.0563644,-0.00155327,-3.02012,-872.63,-684.64,50.8171
555,0,,,,,,,-0.0593694,0.000450981,-3.01875,-872.648,-684.497,50.6572
556,0,,,,,,,-0.0421192,-0.0171268,-3.0179,-872.699,-684.4,50.3735
557,0,,,,,,,-0.0424562,-0.0172052,-3.01944,-872.681,-684.464,50.4561
558,0,,,,,,,-0.0416755,-0.018916,-3.01876,-872.676,-684.558,50.5845
559,0,,,,,,,-0.041601,-0.0205809,-3.01874,-872.662,-684.55,50.6693
560,0,,,,,,,-0.0400776,-0.0169506,-3.01956,-872.696,-684.457,50.5127
561,0,,,,,,,-0.044699,-0.0197583,-3.01612,-872.692,-684.617,50.5839
562,0,,,,,,,-0.041258,-0.0221195,-3.01603,-872.689,-684.581,50.5686
563,0,,,,,,,-0.0422011,-0.0218018,-3.0157,-872.676,-684.63,50.5657
564,0,,,,,,,-0.0434486,-0.0211803,-3.01593,-872.695,-684.639,50.5845
565,0,,,,,,,-0.0428894,-0.0206225,-3.01649,-872.679,-684.651,50.6096
566,0,,,,,,,-0.0436517,-0.0200879,-3.01632,-872.704,-684.741,50.6392
567,0,,,,,,,-0.0419357,-0.0207543,-3.01599,-872.683,-684.773,50.6817
568,0,,,,,,,-0.0429314,-0.0207326,-3.01598,-872.67,-684.688,50.6103
569,0,,,,,,,-0.0457351,-0.0181394,-3.01575,-872.706,-684.433,50.3834
570,0,,,,,,,-0.0472858,-0.0156304,-3.01621,-872.685,-684.389,50.3321
571,0,,,,,,,-0.0413092,-0.0209646,-3.01616,-872.659,-684.572,50.4641
572,0,,,,,,,-0.039099,-0.022634,-3.01758,-872.628,-684.705,50.7069
573,0,,,,,,,-0.0371383,-0.0239038,-3.01766,-872.637,-684.689,50.8091
574,0,,,,,,,-0.0408091,-0.0191684,-3.01822,-872.697,-684.572,50.6564
575,0,,,,,,,-0.040911,-0.0195749,-3.01796,-872.703,-684.507,50.5282
576,0,,,,,,,-0.0408962,-0.0204854,-3.01886,-872.692,-684.544,50.5705
577,0,,,,,,,-0.0368491,-0.0222158,-3.01896,-872.678,-684.654,50.6672
578,0,,,,,,,-0.0373388,-0.0216705,-3.01898,-872.692,-684.715,50.7404
579,0,,,,,,,-0.0393806,-0.0193607,-3.01955,-872.693,-684.63,50.6275
580,0,,,,,,,-0.0442018,-0.0166286,-3.0184,-872.747,-684.442,50.4025
581,0,,,,,,,-0.0488478,-0.0102368,-3.01705,-872.651,-684.476,50.3065
582,0,,,,,,,-0.0447605,-0.0153903,-3.01817,-872.719,-684.363,50.3906
583,0,,,,,,,-0.0422535,-0.018143,-3.01911,-872.722,-684.338,50.4866
584,0,,,,,,,-0.0412891,-0.0180455,-3.01935,-872.714,-684.408,50.6099
585,0,,,,,,,-0.0382893,-0.0196743,-3.01968,-872.677,-684.512,50.7015
586,0,,,,,,,-0.0384207,-0.0214578,-3.01964,-872.691,-684.485,50.7249
587,0,,,,,,,-0.0414561,-0.0179063,-3.01978,-872.684,-684.447,50.6783
588,0,,,,,,,-0.0440478,-0.0135726,-3.01958,-872.723,-684.381,50.555
589,0,,,,,,,-0.0485116,-0.0102727,-3.01914,-872.722,-684.401,50.4174
590,0,,,,,,,-0.0514066,-0.00905372,-3.01888,-872.69,-684.497,50.474
591,0,,,,,,,-0.0485821,-0.010157,-3.01987,-872.667,-684.555,50.5534
592,0,,,,,,,-0.0512574,-0.00683995,-3.01939,-872.631,-684.537,50.6907
593,0,,,,,,,-0.0551018,-0.00525506,-3.01984,-872.606,-684.567,50.7278
594,0,,,,,,,-0.0577985,-0.000380877,-3.02009,-872.597,-684.501,50.5764
595,0,,,,,,,-0.0591682,0.00143597,-3.02002,-872.611,-684.469,50.6512
596,0,,,,,,,-0.0546652,-0.00203001,-3.02089,-872.59,-684.577,50.8448
597,0,,,,,,,-0.054335,-0.00264572,-3.02143,-872.617,-684.71,50.9882
598,0,,,,,,,-0.0540413,-0.00186649,-3.02058,-872.613,-684.755,50.9005
599,0,,,,,,,-0.0597179,0.00305821,-3.02072,-872.63,-684.68,50.8033
600,0,,,,,,,-0.0645164,0.00403692,-3.01723,-872.611,-684.852,50.7496
601,0,,,,,,,-0.0654247,0.0046872,-3.01737,-872.569,-684.836,50.7299
602,0,,,,,,,-0.0432785,-0.0207092,-3.01541,-872.64,-684.773,50.5065
603,0,,,,,,,-0.0456934,-0.0181171,-3.01585,-872.646,-684.709,50.5014
604,0,,,,,,,-0.0469871,-0.017101,-3.01591,-872.634,-684.701,50.4984
605,0,,,,,,,-0.0448207,-0.0193734,-3.01528,-872.652,-684.683,50.5281
606,0,,,,,,,-0.0414384,-0.0224075,-3.01589,-872.643,-684.625,50.5806
607,0,,,,,,,-0.0432364,-0.0198838,-3.01713,-872.665,-684.57,50.6444
608,0,,,,,,,-0.0395923,-0.0240184,-3.01637,-872.705,-684.6,50.6183
609,0,,,,,,,-0.041655,-0.0216753,-3.01725,-872.703,-684.597,50.6415
610,0,,,,,,,-0.0405577,-0.0224006,-3.01723,-872.703,-684.599,50.6999
611,0,,,,,,,-0.0406377,-0.0225448,-3.01687,-872.705,-684.652,50.7179
612,0,,,,,,,-0.0417603,-0.020136,-3.01716,-872.674,-684.643,50.6506
613,0,,,,,,,-0.042845,-0.0176254,-3.01746,-872.71,-684.527,50.4896
